row_label_raw,row_label_full,col_0,Số lượng cổ phiếu,Cổ phiếu thường Triệu VND,numeric__Số lượng cổ phiếu,numeric__Cổ phiếu thường Triệu VND
Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,1.288.587.738,12.885.877,1288587738.0,12885877.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,374.149.539,3.741.496,374149539.0,3741496.0
Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,1.662.737.277,16.627.373,1662737277.0,16627373.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,498.821.183,4.988.212,498821183.0,4988212.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,2.161.558.460,21.615.585,2161558460.0,21615585.0
