row_label_raw,row_label_full,col_0,31.12.2020Triệu VND,31.12.2019Triệu VND,numeric__31.12.2020Triệu VND,numeric__31.12.2019Triệu VND
Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,1.170.762,1.193.119,1170762.0,1193119.0
"Công ty cổ phần, công ty trách nhiệm hữu hạn, doanh nghiệp tư nhân","Công ty cổ phần, công ty trách nhiệm hữu hạn, doanh nghiệp tư nhân","Công ty cổ phần, công ty trách nhiệm hữu hạn, doanh nghiệp tư nhân",115.573.963,103.724.193,115573963.0,103724193.0
Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,433.762,529.697,433762.0,529697.0
Công ty 100% vốn nước ngoài,Công ty 100% vốn nước ngoài,Công ty 100% vốn nước ngoài,776.700,880.866,776700.0,880866.0
Hợp tác xã,Hợp tác xã,Hợp tác xã,206.487,212.340,206487.0,212340.0
Cá nhân và các đối tượng khác,Cá nhân và các đối tượng khác,Cá nhân và các đối tượng khác,193.317.315,162.160.326,193317315.0,162160326.0
,,,311.478.989,268.700.541,311478989.0,268700541.0
