row_label_raw,row_label_full,col_0,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020_1,Tại ngày 31 tháng 12 năm 2020_2,Tại ngày 31 tháng 12 năm 2020_3,Tại ngày 31 tháng 12 năm 2020_4,Tại ngày 31 tháng 12 năm 2020_5,Tại ngày 31 tháng 12 năm 2020_6,numeric__Tại ngày 31 tháng 12 năm 2020,numeric__Tại ngày 31 tháng 12 năm 2020_1,numeric__Tại ngày 31 tháng 12 năm 2020_2,numeric__Tại ngày 31 tháng 12 năm 2020_3,numeric__Tại ngày 31 tháng 12 năm 2020_4,numeric__Tại ngày 31 tháng 12 năm 2020_5,numeric__Tại ngày 31 tháng 12 năm 2020_6
,,,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phải sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,,,,,,,
Trong nước,Trong nước,Trong nước,28.515.828,311.478.989,23.504.444,353.195.838,10.466.438,32.270.869,70.124.459,28515828.0,311478989.0,23504444.0,353195838.0,10466438.0,32270869.0,70124459.0
Nước ngoài,Nước ngoài,Nước ngoài,3.155.417,-,370.798,-,4.762.122,15.229,-,3155417.0,,370798.0,,4762122.0,15229.0,
,,,31.671.245,311.478.989,23.875.242,353.195.838,15.228.560,32.286.098,70.124.459,31671245.0,311478989.0,23875242.0,353195838.0,15228560.0,32286098.0,70124459.0
,,,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,,,,,,,
,,,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phải sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,,,,,,,
Trong nước,Trong nước,Trong nước,28.718.678,268.700.541,19.248.313,308.129.391,7.205.324,22.645.130,59.568.928,28718678.0,268700541.0,19248313.0,308129391.0,7205324.0,22645130.0,59568928.0
Nước ngoài,Nước ngoài,Nước ngoài,1.723.435,-,259,-,5.062.199,27.565,-,1723435.0,,259.0,,5062199.0,27565.0,
,,,30.442.113,268.700.541,19.248.572,308.129.391,12.267.523,22.672.695,59.568.928,30442113.0,268700541.0,19248572.0,308129391.0,12267523.0,22672695.0,59568928.0
