row_label_raw,row_label_full,col_0,31.12.2020Triệu VND,31.12.2019Triệu VND,numeric__31.12.2020Triệu VND,numeric__31.12.2019Triệu VND
Trái phiếu,Trái phiếu,Trái phiếu,Trái phiếu,Trái phiếu,,
- Trái phiếu thời hạn một năm do ACBS phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),Trái phiếu > - Trái phiếu thời hạn một năm do ACBS phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),- Trái phiếu thời hạn một năm do ACBS phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),272.000,219.000,272000.0,219000.0
- Trái phiếu thời hạn một năm một ngày do ACBS phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),Trái phiếu > - Trái phiếu thời hạn một năm một ngày do ACBS phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),- Trái phiếu thời hạn một năm một ngày do ACBS phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),-,282.000,,282000.0
- Trái phiếu thời hạn một năm hai ngày do ACBS phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),Trái phiếu > - Trái phiếu thời hạn một năm hai ngày do ACBS phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),- Trái phiếu thời hạn một năm hai ngày do ACBS phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),171.000,-,171000.0,
- Trái phiếu thời hạn hai năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),Trái phiếu > - Trái phiếu thời hạn hai năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),- Trái phiếu thời hạn hai năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),3.494.633,3.491.170,3494633.0,3491170.0
- Trái phiếu thời hạn ba năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),Trái phiếu > - Trái phiếu thời hạn ba năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),- Trái phiếu thời hạn ba năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),9.140.381,9.133.417,9140381.0,9133417.0
- Trái phiếu thời hạn năm năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),Trái phiếu > - Trái phiếu thời hạn năm năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),- Trái phiếu thời hạn năm năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),1.488.217,1.485.213,1488217.0,1485213.0
- Trái phiếu thời hạn năm một ngày do Ngân hàng phát hành(mệnh giá 100.000.000 VND/trái phiếu),Trái phiếu > - Trái phiếu thời hạn năm một ngày do Ngân hàng phát hành(mệnh giá 100.000.000 VND/trái phiếu),- Trái phiếu thời hạn năm một ngày do Ngân hàng phát hành(mệnh giá 100.000.000 VND/trái phiếu),2.000.000,2.000.000,2000000.0,2000000.0
- Trái phiếu thời hạn mười năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),Trái phiếu > - Trái phiếu thời hạn mười năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),- Trái phiếu thời hạn mười năm do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),2.399.584,2.366.419,2399584.0,2366419.0
- Trái phiếu thời hạn mười năm một ngày do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),Trái phiếu > - Trái phiếu thời hạn mười năm một ngày do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),- Trái phiếu thời hạn mười năm một ngày do Ngân hàng phát hành(mệnh giá 1.000.000.000 VND/trái phiếu),884.000,1.054.000,884000.0,1054000.0
Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,,
- Chứng chỉ tiền gửi thời hạn một năm(mệnh giá 1.000.000.000 VND/chứng chỉ),Chứng chỉ tiền gửi > - Chứng chỉ tiền gửi thời hạn một năm(mệnh giá 1.000.000.000 VND/chứng chỉ),- Chứng chỉ tiền gửi thời hạn một năm(mệnh giá 1.000.000.000 VND/chứng chỉ),2.199.882,799.617,2199882.0,799617.0
,,,22.049.697,20.830.836,22049697.0,20830836.0
