row_label_raw,row_label_full,col_0,1.1.2020Triệu VND,Phát sinh trong năm,Phát sinh trong năm_1,31.12.2020Triệu VND,numeric__1.1.2020Triệu VND,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__31.12.2020Triệu VND
,,,1.1.2020Triệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,31.12.2020Triệu VND,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,3.530,216.343,(217.358),2.515,3530.0,216343.0,-217358.0,2515.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,24.863,1.940.681,(1.633.859),331.685,24863.0,1940681.0,-1633859.0,331685.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,44.390,343.600,(336.299),51.691,44390.0,343600.0,-336299.0,51691.0
,,,72.783,2.500.624,(2.187.516),385.891,72783.0,2500624.0,-2187516.0,385891.0
