row_label_raw,row_label_full,col_0,Tiền gửi tại Ngân hàng nhà nước Triệu VND,Tiền gửi và cho vay các TCTD khác Triệu VND,Chứng khoán kinh doanh Triệu VND,Các công cụ tài chính phải sinh Triệu VND,Cho vay khách hàng Triệu VND,Chứng khoán nợ đầu tư Triệu VND,Các tài sản tài chính khác Triệu VND,Tổng cộng Triệu VND,numeric__Tiền gửi tại Ngân hàng nhà nước Triệu VND,numeric__Tiền gửi và cho vay các TCTD khác Triệu VND,numeric__Chứng khoán kinh doanh Triệu VND,numeric__Các công cụ tài chính phải sinh Triệu VND,numeric__Cho vay khách hàng Triệu VND,numeric__Chứng khoán nợ đầu tư Triệu VND,numeric__Các tài sản tài chính khác Triệu VND,numeric__Tổng cộng Triệu VND
Chưa quá hạn và chưa bị suy giảm giá trị Đã quá hạn nhưng chưa bị suy giảm giá trị,Chưa quá hạn và chưa bị suy giảm giá trị Đã quá hạn nhưng chưa bị suy giảm giá trị,Chưa quá hạn và chưa bị suy giảm giá trị Đã quá hạn nhưng chưa bị suy giảm giá trị,16.616.798,31.671.245,5.986.742,54.473,308.848.101,63.130.535,5.572.126,431.880.020,16616798.0,31671245.0,5986742.0,54473.0,308848101.0,63130535.0,5572126.0,431880020.0
Chưa quá hạn và chưa bị suy giảm giá trị Đã quá hạn nhưng chưa bị suy giảm giá trị,Chưa quá hạn và chưa bị suy giảm giá trị Đã quá hạn nhưng chưa bị suy giảm giá trị,Chưa quá hạn và chưa bị suy giảm giá trị Đã quá hạn nhưng chưa bị suy giảm giá trị,-,-,-,-,98.261,-,252,98.513,,,,,98261.0,,252.0,98513.0
Bị suy giảm giá trị,Bị suy giảm giá trị,Bị suy giảm giá trị,-,-,-,-,2.532.627,-,958.840,3.491.467,,,,,2532627.0,,958840.0,3491467.0
Trừ: Dự phòng rủi ro,Trừ: Dự phòng rủi ro,Trừ: Dự phòng rủi ro,-,-,-,-,(2.950.364),-,(956.821),(3.907.185),,,,,-2950364.0,,-956821.0,-3907185.0
Giá trị ròng,Giá trị ròng,Giá trị ròng,16.616.798,31.671.245,5.986.742,54.473,308.528.625,63.130.535,5.574.397,431.562.815,16616798.0,31671245.0,5986742.0,54473.0,308528625.0,63130535.0,5574397.0,431562815.0
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,,,,,,,,,,,,,,,,
Dự phòng cụ thể,Dự phòng rủi ro > Dự phòng cụ thể,Dự phòng cụ thể,-,-,-,-,(572.448),-,-,(572.448),,,,,-572448.0,,,-572448.0
Dự phòng chung,Dự phòng rủi ro > Dự phòng chung,Dự phòng chung,-,-,-,-,(2.261.715),-,-,(2.261.715),,,,,-2261715.0,,,-2261715.0
Dự phòng rủi ro khác,Dự phòng rủi ro > Dự phòng rủi ro khác,Dự phòng rủi ro khác,-,-,-,-,(116.201),-,(956.821),(1.073.022),,,,,-116201.0,,-956821.0,-1073022.0
