row_label_raw,row_label_full,col_0,Dự phòng cụ thểTriệu VND,numeric__Dự phòng cụ thểTriệu VND
Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,140.392,140392.0
Hoàn nhập trong năm (Thuyết minh 31),Hoàn nhập trong năm (Thuyết minh 31),Hoàn nhập trong năm (Thuyết minh 31),(39.878),-39878.0
Số dư tại ngày 31 tháng 12 năm 2019,Số dư tại ngày 31 tháng 12 năm 2019,Số dư tại ngày 31 tháng 12 năm 2019,100.514,100514.0
Trích lập trong năm (Thuyết minh 31),Trích lập trong năm (Thuyết minh 31),Trích lập trong năm (Thuyết minh 31),299.486,299486.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(400.000),-400000.0
Số dư tại ngày 31 tháng 12 năm 2020,Số dư tại ngày 31 tháng 12 năm 2020,Số dư tại ngày 31 tháng 12 năm 2020,-,
