row_label_raw,row_label_full,col_0,31.12.2020Triệu VND,31.12.2019Triệu VND,numeric__31.12.2020Triệu VND,numeric__31.12.2019Triệu VND
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,1.451.095,1.058.690,1451095.0,1058690.0
Các khoản phải trả cho bên ngoài,Các khoản phải trả cho bên ngoài,Các khoản phải trả cho bên ngoài,,,,
- Chuyển tiền phải trả,Các khoản phải trả cho bên ngoài > - Chuyển tiền phải trả,- Chuyển tiền phải trả,313.272,281.552,313272.0,281552.0
- Các khoản phải nộp Ngân sách Nhà nước (Thuyết minh 36),Các khoản phải trả cho bên ngoài > - Các khoản phải nộp Ngân sách Nhà nước (Thuyết minh 36),- Các khoản phải nộp Ngân sách Nhà nước (Thuyết minh 36),385.891,72.783,385891.0,72783.0
- Tiền giữ hộ và đợi thanh toán,Các khoản phải trả cho bên ngoài > - Tiền giữ hộ và đợi thanh toán,- Tiền giữ hộ và đợi thanh toán,138.387,115.257,138387.0,115257.0
- Các khoản chờ thanh toán,Các khoản phải trả cho bên ngoài > - Các khoản chờ thanh toán,- Các khoản chờ thanh toán,944.493,162.890,944493.0,162890.0
- Phải trả khác,Các khoản phải trả cho bên ngoài > - Phải trả khác,- Phải trả khác,209.395,24.840,209395.0,24840.0
Thu nhập chưa thực hiện,Các khoản phải trả cho bên ngoài > Thu nhập chưa thực hiện,Thu nhập chưa thực hiện,1.824,1.222,1824.0,1222.0
"Quỹ khen thưởng, phúc lợi (i)","Các khoản phải trả cho bên ngoài > Quỹ khen thưởng, phúc lợi (i)","Quỹ khen thưởng, phúc lợi (i)",202.993,204.130,202993.0,204130.0
Quỹ phát triển khoa học và công nghệ (ii),Các khoản phải trả cho bên ngoài > Quỹ phát triển khoa học và công nghệ (ii),Quỹ phát triển khoa học và công nghệ (ii),1.100.000,1.100.000,1100000.0,1100000.0
,,,4.747.350,3.021.364,4747350.0,3021364.0
