row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",15.810,13.444,15810.0,13444.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,4.337.109,3.763.241,4337109.0,3763241.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,1.753.297,1.656.145,1753297.0,1656145.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,362.760,344.978,362760.0,344978.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,6.981,10.239,6981.0,10239.0
- Chi khác cho nhân viên,- Chi khác cho nhân viên,- Chi khác cho nhân viên,2.214.071,1.751.879,2214071.0,1751879.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,1.750.411,1.643.038,1750411.0,1643038.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,373.102,345.522,373102.0,345522.0
- Chi khác,- Chi khác,- Chi khác,1.377.309,1.297.516,1377309.0,1297516.0
Chi cho hoạt động quản lý,Chi cho hoạt động quản lý,Chi cho hoạt động quản lý,1.793.343,2.279.266,1793343.0,2279266.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",374.287,330.101,374287.0,330101.0
Chi phí dự phòng (i),Chi phí dự phòng (i),Chi phí dự phòng (i),(646.692),278.506,-646692.0,278506.0
,,,7.624.268,8.307.596,7624268.0,8307596.0
