row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu hồi nợ xấu đã sử dụng dự phòng xử lý,Thu nhập khác > Thu hồi nợ xấu đã sử dụng dự phòng xử lý,Thu hồi nợ xấu đã sử dụng dự phòng xử lý,208.790,1.427.758,208790.0,1427758.0
Thu từ hoạt động kinh doanh khác,Thu nhập khác > Thu từ hoạt động kinh doanh khác,Thu từ hoạt động kinh doanh khác,232.499,65.993,232499.0,65993.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,54.170,52.443,54170.0,52443.0
,,,495.459,1.546.194,495459.0,1546194.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi về hoạt động kinh doanh khác,Chi phí khác > Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,(193.085),(15.973),-193085.0,-15973.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(22.724),(30.081),-22724.0,-30081.0
,,,(215.809),(46.054),-215809.0,-46054.0
,,,279.650,1.500.140,279650.0,1500140.0
