row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2023,01/01/2023,numeric__Mối quan hệ,numeric__31/12/2023,numeric__01/01/2023
,,,Mối quan hệ,VND,VND,,,
Phải thu lãi cho vay vốn AFD,Phải thu lãi cho vay vốn AFD,Phải thu lãi cho vay vốn AFD,,2.317.948.835,6.668.824.480,,2317948835.0,6668824480.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,283.235.483,318.402.505,,283235483.0,318402505.0
- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,44.329.591,62.429.937,,44329591.0,62429937.0
- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,58.750.466,89.524.519,,58750466.0,89524519.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,272.692.895,405.744.484,,272692895.0,405744484.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,99.850.466,151.720.838,,99850466.0,151720838.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,93.854.149,136.963.010,,93854149.0,136963010.0
- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,-,320.225.645,,,320225645.0
- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,438.133.335,633.870.833,,438133335.0,633870833.0
- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,243.927.555,3.216.219.994,,243927555.0,3216219994.0
