row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2023,Năm 2022,numeric__Mối quan hệ,numeric__Năm 2023,numeric__Năm 2022
- Công ty CP Đầu tư và Phát triển Cao suNghệ An,Góp vốn điều lệ > - Công ty CP Đầu tư và Phát triển Cao suNghệ An,- Công ty CP Đầu tư và Phát triển Cao suNghệ An,Công ty con,-,4.000.000.000,,,4000000000.0
Tạm ứng vốn đầu tư xây dựng cơ bản,Tạm ứng vốn đầu tư xây dựng cơ bản,Tạm ứng vốn đầu tư xây dựng cơ bản,Tạm ứng vốn đầu tư xây dựng cơ bản,Tạm ứng vốn đầu tư xây dựng cơ bản,Tạm ứng vốn đầu tư xây dựng cơ bản,,,
- Công ty TNHH MTV Tổng Công ty Cao suĐồng Nai,Tạm ứng vốn đầu tư xây dựng cơ bản > - Công ty TNHH MTV Tổng Công ty Cao suĐồng Nai,- Công ty TNHH MTV Tổng Công ty Cao suĐồng Nai,Công ty con,-,432.285.030.109,,,432285030109.0
- Công ty TNHH MTV cao su Dầu Tiếng,Tạm ứng vốn đầu tư xây dựng cơ bản > - Công ty TNHH MTV cao su Dầu Tiếng,- Công ty TNHH MTV cao su Dầu Tiếng,Công ty con,-,283.138.216.586,,,283138216586.0
- Công ty TNHH MTV cao su Thanh Hóa,Tạm ứng vốn đầu tư xây dựng cơ bản > - Công ty TNHH MTV cao su Thanh Hóa,- Công ty TNHH MTV cao su Thanh Hóa,Công ty con,-,50.048.653.523,,,50048653523.0
- Công ty TNHH MTV Cao su Krông Buk,Tạm ứng vốn đầu tư xây dựng cơ bản > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,-,8.398.160.000,,,8398160000.0
- Công ty TNHH MTV Cao su Chư Pãh,Tạm ứng vốn đầu tư xây dựng cơ bản > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,-,7.200.000.000,,,7200000000.0
- Công ty TNHH MTV Cao su Chư Sê,Tạm ứng vốn đầu tư xây dựng cơ bản > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,-,19.000.000.000,,,19000000000.0
- Công ty TNHH MTV Cao su Quảng Nam,Tạm ứng vốn đầu tư xây dựng cơ bản > - Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,-,33.000.000.000,,,33000000000.0
- Công ty TNHH MTV Cao su Quảng Trị,Tạm ứng vốn đầu tư xây dựng cơ bản > - Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,Công ty con,-,3.500.000.000,,,3500000000.0
