row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2023,Năm 2022,numeric__Mối quan hệ,numeric__Năm 2023,numeric__Năm 2022
,,,Mối quan hệ,VND,VND,,,
Cổ tức lợi nhuận được chia (tiếp theo),Cổ tức lợi nhuận được chia (tiếp theo),Cổ tức lợi nhuận được chia (tiếp theo),Cổ tức lợi nhuận được chia (tiếp theo),Cổ tức lợi nhuận được chia (tiếp theo),Cổ tức lợi nhuận được chia (tiếp theo),,,
- Công ty CP Đầu tư Sài Gòn VRG,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Đầu tư Sài Gòn VRG,- Công ty CP Đầu tư Sài Gòn VRG,Công ty nhận đầu tư,8.861.600.000,3.222.400.000,,8861600000.0,3222400000.0
- Công ty CP VRG Khải Hoàn,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP VRG Khải Hoàn,- Công ty CP VRG Khải Hoàn,Công ty con,-,29.603.200.000,,,29603200000.0
- Công ty CP Chế biến Gỗ Thuận An,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Chế biến Gỗ Thuận An,- Công ty CP Chế biến Gỗ Thuận An,Công ty nhận đầu tư,726.482.900,950.016.100,,726482900.0,950016100.0
- Công ty CP Cao su Bà Rịa Kampongthom,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Cao su Bà Rịa Kampongthom,- Công ty CP Cao su Bà Rịa Kampongthom,Công ty liên kết,46.081.643.180,25.304.948.567,,46081643180.0,25304948567.0
- Công ty Cổ phần Cao su Chư Sê Kampongthom,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty Cổ phần Cao su Chư Sê Kampongthom,- Công ty Cổ phần Cao su Chư Sê Kampongthom,Công ty liên kết,81.290.164.069,-,,81290164069.0,
- Công ty CP Cao su Tân Biên - Kampongthom,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Cao su Tân Biên - Kampongthom,- Công ty CP Cao su Tân Biên - Kampongthom,Công ty liên kết,67.620.000.000,-,,67620000000.0,
- Công ty CP Cao su Dầu Tiếng Kratie,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Cao su Dầu Tiếng Kratie,- Công ty CP Cao su Dầu Tiếng Kratie,Công ty liên kết,10.404.000.000,-,,10404000000.0,
- Công ty CP Cao su Đồng Phú - Kratie,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Cao su Đồng Phú - Kratie,- Công ty CP Cao su Đồng Phú - Kratie,Công ty liên kết,2.694.406.000,-,,2694406000.0,
