row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2023,01/01/2023,numeric__Mối quan hệ,numeric__31/12/2023,numeric__01/01/2023
,,,Mối quan hệ,VND,VND,,,
Phải thu từ doanh thu khác (tiếp theo).,Phải thu từ doanh thu khác (tiếp theo).,Phải thu từ doanh thu khác (tiếp theo).,Phải thu từ doanh thu khác (tiếp theo).,Phải thu từ doanh thu khác (tiếp theo).,Phải thu từ doanh thu khác (tiếp theo).,,,
- Công ty TNHH MTV Cao Su Mang Yang,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao Su Mang Yang,- Công ty TNHH MTV Cao Su Mang Yang,Công ty con,1.023.309.126,2.647.429.738,,1023309126.0,2647429738.0
- Công ty TNHH MTV Cao su Kon Tum,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,1.248.846.251,2.917.915.748,,1248846251.0,2917915748.0
- Công ty TNHH MTV Cao su Quảng trị,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Quảng trị,- Công ty TNHH MTV Cao su Quảng trị,Công ty con,678.892.323,361.910.015,,678892323.0,361910015.0
Phải thu các quỹ tập trung,Phải thu từ doanh thu khác (tiếp theo). > Phải thu các quỹ tập trung,Phải thu các quỹ tập trung,,26.028.216.592,40.930.055.864,,26028216592.0,40930055864.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,4.008.830.913,10.744.194.840,,4008830913.0,10744194840.0
- Công ty TNHH MTV Cao su Bình Long,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,6.151.820.475,4.378.371.169,,6151820475.0,4378371169.0
- Công ty TNHH MTV Cao su Bình Thuận,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,408.442.200,1.006.377.650,,408442200.0,1006377650.0
- Công ty TNHH MTV Cao su Dầu Tiếng,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,1.949.488.210,5.281.500.740,,1949488210.0,5281500740.0
- Công ty TNHH MTV Cao su Phú Riềng,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,2.093.209.101,5.586.196.746,,2093209101.0,5586196746.0
- Công ty TNHH MTV Cao su Lộc Ninh,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,5.321.661.649,4.289.002.680,,5321661649.0,4289002680.0
- Công ty TNHH MTV Cao su Krông Buk,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,256.357.830,203.540.038,,256357830.0,203540038.0
- Công ty TNHH MTV Cao su Chư Pãh,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,937.543.216,1.621.952.820,,937543216.0,1621952820.0
- Công ty TNHH MTV Cao su Chu Prông,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Chu Prông,- Công ty TNHH MTV Cao su Chu Prông,Công ty con,801.704.477,1.587.242.540,,801704477.0,1587242540.0
- Công ty TNHH MTV Cao su Eah Leo,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,949.611.858,1.268.053.307,,949611858.0,1268053307.0
- Công ty TNHH MTV Cao su Chư Sê,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,493.689.091,681.995.847,,493689091.0,681995847.0
- Công ty TNHH MTV Cao su Kon Tum,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,1.056.458.315,1.590.610.041,,1056458315.0,1590610041.0
- Công ty TNHH MTV Cao su Quảng trị,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Quảng trị,- Công ty TNHH MTV Cao su Quảng trị,Công ty con,309.212.635,343.693.655,,309212635.0,343693655.0
- Công ty TNHH MTV Cao su Mang Yang,Phải thu từ doanh thu khác (tiếp theo). > - Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,954.420.890,1.908.601.639,,954420890.0,1908601639.0
- Các đơn vị sự nghiệp,Phải thu từ doanh thu khác (tiếp theo). > - Các đơn vị sự nghiệp,- Các đơn vị sự nghiệp,Công ty con,335.765.732,438.722.152,,335765732.0,438722152.0
