row_label_raw,row_label_full,col_0,Số phải thuđầu năm,Số phải nộpđầu năm,Số phải nộptrong năm,Số đã thực nộptrong năm,Số phải thucuối năm,Số phải nộpcuối năm,numeric__Số phải thuđầu năm,numeric__Số phải nộpđầu năm,numeric__Số phải nộptrong năm,numeric__Số đã thực nộptrong năm,numeric__Số phải thucuối năm,numeric__Số phải nộpcuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,41.300.287.504,-,31.577.477.811,36.722.026.274,46.444.835.967,-,41300287504.0,,31577477811.0,36722026274.0,46444835967.0,
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,33.132.521.750,-,-,-,33.132.521.750,-,33132521750.0,,,,33132521750.0,
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,-,571.130.505,5.794.658.181,6.115.469.937,-,250.318.749,,571130505.0,5794658181.0,6115469937.0,,250318749.0
"Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất",21.797.294,-,4.391.142.498,4.373.345.956,4.000.752,-,21797294.0,,4391142498.0,4373345956.0,4000752.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,-,3.000.000,3.000.000,-,-,,,3000000.0,3000000.0,,
"Phí, lệ phí và các khoản phải nộp khác (*)","Phí, lệ phí và các khoản phải nộp khác (*)","Phí, lệ phí và các khoản phải nộp khác (*)",27.051.323.632,10.557.770.000,3.647.505.274,-,27.051.323.632,14.205.275.274,27051323632.0,10557770000.0,3647505274.0,,27051323632.0,14205275274.0
,,,101.505.930.180,11.128.900.505,45.413.783.764,47.213.842.167,106.632.682.101,14.455.594.023,101505930180.0,11128900505.0,45413783764.0,47213842167.0,106632682101.0,14455594023.0
