row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022(Trình bày lại),numeric__Năm 2023,numeric__Năm 2022(Trình bày lại)
,,,VND,VND,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,7.089.147.192,9.884.975.095,7089147192.0,9884975095.0
Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối năm,-,322.622.213,,322622213.0
Lỗ chênh lệch tỷ giá phát sinh trong năm,Lỗ chênh lệch tỷ giá phát sinh trong năm,Lỗ chênh lệch tỷ giá phát sinh trong năm,8.203.398.170,2.538.762.953,8203398170.0,2538762953.0
Trích lập dự phòng giảm giá các khoản đầu tư tài chính,Trích lập dự phòng giảm giá các khoản đầu tư tài chính,Trích lập dự phòng giảm giá các khoản đầu tư tài chính,194.729.855.050,285.581.361.720,194729855050.0,285581361720.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,3.856,348.350,3856.0,348350.0
