row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2023,Năm 2022,numeric__Mối quan hệ,numeric__Năm 2023,numeric__Năm 2022
,,,,VND,VND,,,
Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo),Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo),Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo),Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo),Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo),Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo),,,
- Công ty CP Gỗ MDF VRG Kiên Giang,Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo) > - Công ty CP Gỗ MDF VRG Kiên Giang,- Công ty CP Gỗ MDF VRG Kiên Giang,Công ty con,87.553.635,279.104.891,,87553635.0,279104891.0
- Công ty CP Xuất khẩu Cao su VRG Nhật Bản,Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo) > - Công ty CP Xuất khẩu Cao su VRG Nhật Bản,- Công ty CP Xuất khẩu Cao su VRG Nhật Bản,Công ty con,203.956.364,203.956.364,,203956364.0,203956364.0
- Công ty TNHH Sản Xuất Gỗ Cây Cao Su Kontum,Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo) > - Công ty TNHH Sản Xuất Gỗ Cây Cao Su Kontum,- Công ty TNHH Sản Xuất Gỗ Cây Cao Su Kontum,Thành viên trong Tập đoàn,141.031.800,-,,141031800.0,
- Công ty CP Cao su Hòa Bình,Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo) > - Công ty CP Cao su Hòa Bình,- Công ty CP Cao su Hòa Bình,Công ty con,54.287.417,176.428.391,,54287417.0,176428391.0
Lợi nhuận tập trung từ Công ty TNHH MTV 100% vốn,Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo) > Lợi nhuận tập trung từ Công ty TNHH MTV 100% vốn,Lợi nhuận tập trung từ Công ty TNHH MTV 100% vốn,Lợi nhuận tập trung từ Công ty TNHH MTV 100% vốn,760.464.243.941,1.159.586.844.391,,760464243941.0,1159586844391.0
- Công ty TNHH MTV Cao su Bình Long,Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,73.828.992.005,156.061.390.163,,73828992005.0,156061390163.0
- Công ty TNHH MTV Cao su Chư Sê,Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,92.632.674.297,28.133.247.217,,92632674297.0,28133247217.0
- Công ty TNHH MTV Cao su Kon Tum,Doanh thu bán hàng hóa và cung cấp dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,66.298.181.743,101.156.049.278,,66298181743.0,101156049278.0
