row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2023,Năm 2022,numeric__Mối quan hệ,numeric__Năm 2023,numeric__Năm 2022
,,,Mối quan hệ,VND,VND,,,
Mua hàng hóa,Mua hàng hóa,Mua hàng hóa,,2.125.027.968.201,1.629.943.033.273,,2125027968201.0,1629943033273.0
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,81.784.593.950,95.123.707.710,,81784593950.0,95123707710.0
- Công ty CP Cao su Điện Biên,- Công ty CP Cao su Điện Biên,- Công ty CP Cao su Điện Biên,Công ty con,47.005.756.000,49.810.311.506,,47005756000.0,49810311506.0
- Công ty CP Cao su Hòa Bình,- Công ty CP Cao su Hòa Bình,- Công ty CP Cao su Hòa Bình,Công ty con,76.186.059.600,28.640.102.414,,76186059600.0,28640102414.0
- Công ty CP Cao su Lai Châu,- Công ty CP Cao su Lai Châu,- Công ty CP Cao su Lai Châu,Công ty con,88.408.740.000,71.437.031.841,,88408740000.0,71437031841.0
- Công ty CP Cao su Yên Bái,- Công ty CP Cao su Yên Bái,- Công ty CP Cao su Yên Bái,Công ty con,9.729.804.000,-,,9729804000.0,
- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,Công ty con,22.884.004.500,52.792.700.742,,22884004500.0,52792700742.0
- Công ty CP Cao su Sa Thầy,- Công ty CP Cao su Sa Thầy,- Công ty CP Cao su Sa Thầy,Công ty con,94.327.112.175,31.152.240.000,,94327112175.0,31152240000.0
- Công ty CP Cao su Sơn La,- Công ty CP Cao su Sơn La,- Công ty CP Cao su Sơn La,Công ty con,32.655.000.000,51.381.475.950,,32655000000.0,51381475950.0
- Công ty CP Cao su Phước Hòa,- Công ty CP Cao su Phước Hòa,- Công ty CP Cao su Phước Hòa,Công ty con,16.630.208.992,12.250.000.000,,16630208992.0,12250000000.0
- Công ty TNHH MTV Cao su Quảng trị,- Công ty TNHH MTV Cao su Quảng trị,- Công ty TNHH MTV Cao su Quảng trị,Công ty con,16.575.000.000,-,,16575000000.0,
- Công ty CP Cao su Đồng Nai Kratie,- Công ty CP Cao su Đồng Nai Kratie,- Công ty CP Cao su Đồng Nai Kratie,Công ty liên kết,92.648.052.000,-,,92648052000.0,
