row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2023,Năm 2022,numeric__Mối quan hệ,numeric__Năm 2023,numeric__Năm 2022
,,,Mối quan hệ,VND,VND,,,
Doanh thu khác,Doanh thu khác,Doanh thu khác,,57.123.281.960,60.304.523.087,,57123281960.0,60304523087.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,10.736.664.175,10.371.220.229,,10736664175.0,10371220229.0
- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,7.043.960.965,7.953.511.930,,7043960965.0,7953511930.0
- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,9.167.485.178,9.714.922.193,,9167485178.0,9714922193.0
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,4.657.325.083,4.906.871.271,,4657325083.0,4906871271.0
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,8.121.697.758,9.149.381.124,,8121697758.0,9149381124.0
- Công ty TNHH MTV Cao su Krong Buk,- Công ty TNHH MTV Cao su Krong Buk,- Công ty TNHH MTV Cao su Krong Buk,Công ty con,668.036.951,288.772.516,,668036951.0,288772516.0
- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,2.049.314.323,2.301.041.077,,2049314323.0,2301041077.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,3.105.054.742,3.059.639.300,,3105054742.0,3059639300.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,990.333.480,943.889.536,,990333480.0,943889536.0
- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,3.423.145.881,3.803.294.366,,3423145881.0,3803294366.0
- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,2.249.470.211,2.449.700.949,,2249470211.0,2449700949.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,2.382.767.284,2.798.812.008,,2382767284.0,2798812008.0
- Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,Công ty con,678.892.323,536.074.992,,678892323.0,536074992.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,1.849.133.606,2.027.391.596,,1849133606.0,2027391596.0
Doanh thu bán hàng hóa và cung cấp dịch vụ,Doanh thu bán hàng hóa và cung cấp dịch vụ,Doanh thu bán hàng hóa và cung cấp dịch vụ,,24.355.868.383,27.326.342.607,,24355868383.0,27326342607.0
