row_label_raw,row_label_full,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
VND,VND,VND,VND,VND,VND,,,
2.342.841.638.183,VND > 2.342.841.638.183,2.342.841.638.183,-,2.190.761.095.890,-,,2190761095890.0,
2.342.841.638.183,VND > 2.342.841.638.183,2.342.841.638.183,-,2.190.761.095.890,-,,2190761095890.0,
