row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,2.446.847.884.041,1.505.322.901.629,2446847884041.0,1505322901629.0
Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,8.891.801.239,6.575.817.561,8891801239.0,6575817561.0
- Điều chỉnh tăng,- Điều chỉnh tăng,- Điều chỉnh tăng,9.302.242.542,6.896.321.510,9302242542.0,6896321510.0
"+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu","+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu","+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu",185.919.946,-,185919946.0,
"+ Lãi CLTG đánh giá số dư tiền, nợ phải thu năm trước","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu năm trước","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu năm trước",831.624.159,-,831624159.0,
"+ Chi phí không hợp lý, hợp lệ","+ Chi phí không hợp lý, hợp lệ","+ Chi phí không hợp lý, hợp lệ",8.284.698.437,6.896.321.510,8284698437.0,6896321510.0
- Điều chỉnh giảm,- Điều chỉnh giảm,- Điều chỉnh giảm,5.725.000,831.699.159,5725000.0,831699159.0
"+ Lãi CLTG đánh giá số dư tiền, nợ phải thu","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu",2.745.000,831.699.159,2745000.0,831699159.0
+ Điều chỉnh giảm khác,+ Điều chỉnh giảm khác,+ Điều chỉnh giảm khác,2.980.000,-,2980000.0,
- Điều chỉnh lãi/lỗ chưa thực hiện,- Điều chỉnh lãi/lỗ chưa thực hiện,- Điều chỉnh lãi/lỗ chưa thực hiện,(404.716.303),511.195.210,-404716303.0,511195210.0
+ Tăng từ lợi nhuận chưa thực hiện kỳ này,+ Tăng từ lợi nhuận chưa thực hiện kỳ này,+ Tăng từ lợi nhuận chưa thực hiện kỳ này,128.949.720,533.666.023,128949720.0,533666023.0
+ Giảm từ lợi nhuận năm trước thực hiện kỳ này,+ Giảm từ lợi nhuận năm trước thực hiện kỳ này,+ Giảm từ lợi nhuận năm trước thực hiện kỳ này,(533.666.023),(22.470.813),-533666023.0,-22470813.0
Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,2.455.739.685.280,1.511.898.719.190,2455739685280.0,1511898719190.0
Thu nhập được miễn thuế,Thu nhập được miễn thuế,Thu nhập được miễn thuế,968.101.956.457,343.604.252.724,968101956457.0,343604252724.0
Tổng thu nhập tính thuế,Tổng thu nhập tính thuế,Tổng thu nhập tính thuế,1.487.637.728.823,1.168.294.466.466,1487637728823.0,1168294466466.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,263.301.665.333,218.681.555.091,263301665333.0,218681555091.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi phí thuế TNDN hiện hành phát sinh kỳ này,Trong đó: > - Chi phí thuế TNDN hiện hành phát sinh kỳ này,- Chi phí thuế TNDN hiện hành phát sinh kỳ này,262.526.215.459,218.558.323.337,262526215459.0,218558323337.0
- Điều chỉnh chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,Trong đó: > - Điều chỉnh chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,- Điều chỉnh chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,775.449.874,123.231.754,775449874.0,123231754.0
