row_label_raw,row_label_full,Danh sách,Chức vụ,Năm 2023,Năm 2022,numeric__Chức vụ,numeric__Năm 2023,numeric__Năm 2022
Võ Thành Đàng,Võ Thành Đàng,Võ Thành Đàng,Tổng Giám đốc,1.673.834.000,1.663.108.000,,1673834000.0,1663108000.0
Trần Ngọc Phương,Trần Ngọc Phương,Trần Ngọc Phương,Phó Tổng Giám đốc,1.072.900.000,1.069.800.000,,1072900000.0,1069800000.0
Đặng Phú Quý,Đặng Phú Quý,Đặng Phú Quý,Phó Tổng Giám đốc,1.072.900.000,305.270.370,,1072900000.0,305270370.0
Nguyễn Thế Bình,Nguyễn Thế Bình,Nguyễn Thế Bình,Kế toán trường,812.900.000,809.800.000,,812900000.0,809800000.0
