row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2021triệu đồng,Ngày 31 tháng 12năm 2020(trình bày lại)triệu đồng,numeric__Ngày 31 tháng 12năm 2021triệu đồng,numeric__Ngày 31 tháng 12năm 2020(trình bày lại)triệu đồng
Vật liệu và công cụ,Vật liệu và công cụ,Vật liệu và công cụ,125.198,137.498,125198.0,137498.0
Chi phí trả trước chờ phân bổ,Chi phí trả trước chờ phân bổ,Chi phí trả trước chờ phân bổ,3.261.241,3.115.695,3261241.0,3115695.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,16.791,16.807,16791.0,16807.0
,,,3.403.230,3.270.000,3403230.0,3270000.0
