row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021_1,Ngày 31 tháng 12 năm 2021_2,Ngày 31 tháng 12 năm 2020,Ngày 31 tháng 12 năm 2020_1,Ngày 31 tháng 12 năm 2020_2,numeric__Ngày 31 tháng 12 năm 2021,numeric__Ngày 31 tháng 12 năm 2021_1,numeric__Ngày 31 tháng 12 năm 2021_2,numeric__Ngày 31 tháng 12 năm 2020,numeric__Ngày 31 tháng 12 năm 2020_1,numeric__Ngày 31 tháng 12 năm 2020_2
,,,Tổng số,Vốn CP thường,Vốn CP ưu đãi,Tổng số,Vốn CP thường,Vốn CP ưu đãi,,,,,,
Vốn đầu tư của Nhà nước,Vốn đầu tư của Nhà nước,Vốn đầu tư của Nhà nước,30.979.325,30.979.325,-,24.001.066,24.001.066,-,30979325.0,30979325.0,,24001066.0,24001066.0,
"Vốn góp (cổ đông, thành viên...)","Vốn góp (cổ đông, thành viên...)","Vốn góp (cổ đông, thành viên...)",17.078.181,17.078.181,-,13.232.980,13.232.980,-,17078181.0,17078181.0,,13232980.0,13232980.0,
Thăng dư vốn cổ phần,Thăng dư vốn cổ phần,Thăng dư vốn cổ phần,8.969.827,8.969.827,-,8.969.827,8.969.827,-,8969827.0,8969827.0,,8969827.0,8969827.0,
Tổng,Tổng,Tổng,57.027.333,57.027.333,-,46.203.873,46.203.873,-,57027333.0,57027333.0,,46203873.0,46203873.0,
