row_label_raw,row_label_full,col_0,Chưa quá hạn và chưa bị giảm giá triệu đồng,Chưa quá hạn và đã bị giảm giá,Đã quá hạn và chưa bị giảm giá triệu đồng,Đã quá hạn và đã trích lập dự phòng triệu đồng,Tổng cộng triệu đồng,numeric__Chưa quá hạn và chưa bị giảm giá triệu đồng,numeric__Chưa quá hạn và đã bị giảm giá,numeric__Đã quá hạn và chưa bị giảm giá triệu đồng,numeric__Đã quá hạn và đã trích lập dự phòng triệu đồng,numeric__Tổng cộng triệu đồng
Tiền gửi và cấp tín dụng cho các TCTD khác,Tiền gửi và cấp tín dụng cho các TCTD khác,Tiền gửi và cấp tín dụng cho các TCTD khác,149.316.646,-,-,-,149.316.646,149316646.0,,,,149316646.0
- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,129.799.364,-,-,-,129.799.364,129799364.0,,,,129799364.0
- Cấp tín dụng cho các TCTD khác,- Cấp tín dụng cho các TCTD khác,- Cấp tín dụng cho các TCTD khác,19.517.282,-,-,-,19.517.282,19517282.0,,,,19517282.0
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,1.095.838.561,8.626.773,1.082.699,25.119.734,1.130.667.767,1095838561.0,8626773.0,1082699.0,25119734.0,1130667767.0
Chứng khoán đầu tư,Chứng khoán đầu tư,Chứng khoán đầu tư,177.670.301,-,-,-,177.670.301,177670301.0,,,,177670301.0
- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,174.973.469,-,-,-,174.973.469,174973469.0,,,,174973469.0
- Chứng khoán đầu tư giữ đến ngày đáo hạn,- Chứng khoán đầu tư giữ đến ngày đáo hạn,- Chứng khoán đầu tư giữ đến ngày đáo hạn,2.696.832,-,-,-,2.696.832,2696832.0,,,,2696832.0
Tổng cộng,Tổng cộng,Tổng cộng,1.422.825.508,8.626.773,1.082.699,25.119.734,1.457.654.714,1422825508.0,8626773.0,1082699.0,25119734.0,1457654714.0
