row_label_raw,row_label_full,col_0,2021triệu đồng,2020(trình bày lại)triệu đồng,numeric__2021triệu đồng,numeric__2020(trình bày lại)triệu đồng
Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,1.455.828,2.263.554,1455828.0,2263554.0
Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,74.973.599,73.398.977,74973599.0,73398977.0
Thu lãi từ chứng khoán Nợ,Thu lãi từ chứng khoán Nợ,Thu lãi từ chứng khoán Nợ,6.423.049,6.423.265,6423049.0,6423265.0
Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,853.304,688.186,853304.0,688186.0
Thu nhập lãi cho thuê tài chính,Thu nhập lãi cho thuê tài chính,Thu nhập lãi cho thuê tài chính,326.565,292.990,326565.0,292990.0
Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,595.957,609.544,595957.0,609544.0
,,,84.628.302,83.676.516,84628302.0,83676516.0
