row_label_raw,row_label_full,col_0,Dự phòngchungtriệu đồng,Dự phòngcụ thểtriệu đồng,Tổng cộngtriệu đồng,numeric__Dự phòngchungtriệu đồng,numeric__Dự phòngcụ thểtriệu đồng,numeric__Tổng cộngtriệu đồng
Số dư tại ngày 1 tháng 1 năm 2021(trình bày lại),Số dư tại ngày 1 tháng 1 năm 2021(trình bày lại),Số dư tại ngày 1 tháng 1 năm 2021(trình bày lại),7.365.419,5.216.961,12.582.380,7365419.0,5216961.0,12582380.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,1.057.250,17.324.376,18.381.626,1057250.0,17324376.0,18381626.0
Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,-,(5.174.930),(5.174.930),,-5174930.0,-5174930.0
Điều chỉnh khác,Điều chỉnh khác,Điều chỉnh khác,-,6.026,6.026,,6026.0,6026.0
Số dư tại ngày 31 tháng 12 năm 2021,Số dư tại ngày 31 tháng 12 năm 2021,Số dư tại ngày 31 tháng 12 năm 2021,8.422.669,17.372.433,25.795.102,8422669.0,17372433.0,25795102.0
