row_label_raw,row_label_full,col_0,2021 triệu đồng,2020 triệu đồng,numeric__2021 triệu đồng,numeric__2020 triệu đồng
Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,5.068.589,17.807.772,5068589.0,17807772.0
Thu từ kinh doanh ngoại tệ,Thu từ kinh doanh ngoại tệ,Thu từ kinh doanh ngoại tệ,1.686.174,1.316.995,1686174.0,1316995.0
Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,1.649.446,1.484.248,1649446.0,1484248.0
Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,1.732.969,15.006.529,1732969.0,15006529.0
Chi phí về hoạt động kinh doanh ngoại hối,Chi phí về hoạt động kinh doanh ngoại hối,Chi phí về hoạt động kinh doanh ngoại hối,(3.256.105),(15.808.051),-3256105.0,-15808051.0
Chi về kinh doanh ngoại tệ,Chi về kinh doanh ngoại tệ,Chi về kinh doanh ngoại tệ,(292.940),(120.375),-292940.0,-120375.0
Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,(1.114.598),(726.661),-1114598.0,-726661.0
Chi về kinh doanh vàng,Chi về kinh doanh vàng,Chi về kinh doanh vàng,(1.848.567),(14.961.015),-1848567.0,-14961015.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,1.812.484,1.999.721,1812484.0,1999721.0
