row_label_raw,row_label_full,col_0,2021triệu đồng,2021triệu đồng_1,numeric__2021triệu đồng,numeric__2021triệu đồng_1
Thu nhập từ mua bán chứng khoán đầu tư,Thu nhập từ mua bán chứng khoán đầu tư,Thu nhập từ mua bán chứng khoán đầu tư,-,9.075,,9075.0
Chi phí về mua bán chứng khoán đầu tư,Chi phí về mua bán chứng khoán đầu tư,Chi phí về mua bán chứng khoán đầu tư,(2.998),(835),-2998.0,-835.0
Hoàn nhập dự phòng rủi ro chứng khoán đầu tư,Hoàn nhập dự phòng rủi ro chứng khoán đầu tư,Hoàn nhập dự phòng rủi ro chứng khoán đầu tư,226.863,352.710,226863.0,352710.0
Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,223.865,360.950,223865.0,360950.0
