row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGĂN HẠN,100,,58.272.540.356.765,44.370.815.348.548,,100.0,,58272540356765.0,44370815348548.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,22.818.044.778.395,16.314.076.389.628,,110.0,4.0,22818044778395.0,16314076389628.0
1.,1.,1.,Tiền,111,,233.415.082.886,379.446.694.119,,111.0,,233415082886.0,379446694119.0
2.,2.,2.,Các khoản tương đương tiền,112,,22.584.629.695.509,15.934.629.695.509,,112.0,,22584629695509.0,15934629695509.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,5,2.102.000.000.000,4.102.000.000.000,,120.0,5.0,2102000000000.0,4102000000000.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,,2.102.000.000.000,4.102.000.000.000,,123.0,,2102000000000.0,4102000000000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,16.496.181.102.251,13.581.458.012.553,,130.0,,16496181102251.0,13581458012553.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,16.091.370.819.920,13.285.556.257.331,,131.0,6.0,16091370819920.0,13285556257331.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,7,302.287.929.458,202.613.178.027,,132.0,7.0,302287929458.0,202613178027.0
3.,3.,3.,Phải thu ngắn hạn khác,136,8,102.521.117.240,93.287.341.562,,136.0,8.0,102521117240.0,93287341562.0
4.,4.,4.,Tài sản thiếu chờ xử lý,139,,1.235.633,1.235.633,,139.0,,1235633.0,1235633.0
IV.,IV.,IV.,Hàng tồn kho,140,9,16.777.843.394.311,10.327.761.081.569,,140.0,9.0,16777843394311.0,10327761081569.0
1.,1.,1.,Hàng tồn kho,141,,16.920.979.191.362,10.344.475.433.705,,141.0,,16920979191362.0,10344475433705.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(143.135.797.051),(16.714.352.136),,149.0,,-143135797051.0,-16714352136.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,78.471.081.808,45.519.864.798,,150.0,,78471081808.0,45519864798.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,10,76.257.861.042,43.208.090.346,,151.0,10.0,76257861042.0,43208090346.0
2.,2.,2.,Thuế và các khoản khác phải thu Nhà nước,153,13,2.213.220.766,2.311.774.452,,153.0,13.0,2213220766.0,2311774452.0
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,18.953.919.517.486,21.105.329.415.689,,200.0,,18953919517486.0,21105329415689.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,534.035.547.749,535.894.758.986,,210.0,,534035547749.0,535894758986.0
1.,1.,1.,Trả trước cho người bán dài hạn,212,7,533.509.547.749,533.509.547.749,,212.0,7.0,533509547749.0,533509547749.0
2.,2.,2.,Phải thu về cho vay dài hạn,215,,-,2.385.211.237,,215.0,,,2385211237.0
3.,3.,3.,Phải thu dài hạn khác,216,,526.000.000,-,,216.0,,526000000.0,
II.,II.,II.,Tài sản cố định,220,,16.872.732.761.974,18.848.617.692.710,,220.0,,16872732761974.0,18848617692710.0
1.,1.,1.,Tài sản cố định hữu hình,221,11,16.682.542.539.247,18.630.593.116.696,,221.0,11.0,16682542539247.0,18630593116696.0
,,,- Nguyên giá,222,,45.566.877.694.970,45.461.189.139.974,,222.0,,45566877694970.0,45461189139974.0
,,,- Giá trị hao mòn lũy kế,223,,(28.884.335.155.723),(26.830.596.023.278),,223.0,,-28884335155723.0,-26830596023278.0
2.,2.,2.,Tài sản cố định vô hình,227,12,190.190.222.727,218.024.576.014,,227.0,12.0,190190222727.0,218024576014.0
,,,- Nguyên giá,228,,842.092.265.122,816.009.076.122,,228.0,,842092265122.0,816009076122.0
,,,- Giá trị hao mòn lũy kế,229,,(651.902.042.395),(597.984.500.108),,229.0,,-651902042395.0,-597984500108.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,1.272.544.835.017,1.203.497.621.287,,240.0,,1272544835017.0,1203497621287.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,14,1.272.544.835.017,1.203.497.621.287,,242.0,14.0,1272544835017.0,1203497621287.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,5,155.850.623.431,155.872.452.929,,250.0,5.0,155850623431.0,155872452929.0
1.,1.,1.,Đầu tư vào công ty con,251,,351.664.874.292,351.664.874.292,,251.0,,351664874292.0,351664874292.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,,11.244.000.000,11.244.000.000,,253.0,,11244000000.0,11244000000.0
3.,3.,3.,Dự phòng đầu tư tài chính dài hạn,254,,(207.058.250.861),(207.036.421.363),,254.0,,-207058250861.0,-207036421363.0
V.,V.,V.,Tài sản dài hạn khác,260,,118.755.749.315,361.446.889.777,,260.0,,118755749315.0,361446889777.0
1.,1.,1.,Chi phí trả trước dài hạn,261,10,99.200.453.882,315.817.867.101,,261.0,10.0,99200453882.0,315817867101.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,32,19.555.295.433,45.629.022.676,,262.0,32.0,19555295433.0,45629022676.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,77.226.459.874.251,65.476.144.764.237,,270.0,,77226459874251.0,65476144764237.0
