row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,516.388.410.565,407.670.064.427,516388410565.0,407670064427.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,234.835.226.046,145.274.652.872,234835226046.0,145274652872.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,391.802.870,920.156.118,391802870.0,920156118.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,4.455.476.073,3.706.367.948,4455476073.0,3706367948.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,27.178.288.276,25.584.706.632,27178288276.0,25584706632.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,125.207.051.397,61.761.032.659,125207051397.0,61761032659.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,124.320.565.903,170.423.148.198,124320565903.0,170423148198.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,914.030.757.052,776.386.500.970,914030757052.0,776386500970.0
Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,77.580.324.691,42.806.750.019,77580324691.0,42806750019.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,147.736.383.372,147.736.383.372,147736383372.0,147736383372.0
"Chi phí vận chuyển, bảo hiểm bán sản phẩm","Chi phí vận chuyển, bảo hiểm bán sản phẩm","Chi phí vận chuyển, bảo hiểm bán sản phẩm",366.673.684.302,352.815.849.189,366673684302.0,352815849189.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,250.483.244.187,199.300.795.907,250483244187.0,199300795907.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,71.557.120.500,33.726.722.483,71557120500.0,33726722483.0
,,,1.430.419.167.617,1.184.056.565.397,1430419167617.0,1184056565397.0
