row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,19,19.915.492.380,14.995.975.716,1.0,19.0,19915492380.0,14995975716.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,,-,-,2.0,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ(10 = 01 - 02),3. Doanh thu thuần về bán hàng và cung cấp dịch vụ(10 = 01 - 02),3. Doanh thu thuần về bán hàng và cung cấp dịch vụ(10 = 01 - 02),10,,19.915.492.380,14.995.975.716,10.0,,19915492380.0,14995975716.0
4. Giá vốn hàng bán,4. Giá vốn hàng bán,4. Giá vốn hàng bán,11,20,9.330.348.315,2.201.141.682,11.0,20.0,9330348315.0,2201141682.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20 = 10 - 11),5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20 = 10 - 11),5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20 = 10 - 11),20,,10.585.144.065,12.794.834.034,20.0,,10585144065.0,12794834034.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,22,209.245.065.395,213.216.573.310,21.0,22.0,209245065395.0,213216573310.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,23,62.797.975.208,20.829.447.623,22.0,23.0,62797975208.0,20829447623.0
- Trong đó: Chi phí lãi vay,- Trong đó: Chi phí lãi vay,- Trong đó: Chi phí lãi vay,23,,42.964.191.127,16.745.440.605,23.0,,42964191127.0,16745440605.0
8. Chi phí bán hàng,8. Chi phí bán hàng,8. Chi phí bán hàng,25,,-,485.201.625,25.0,,,485201625.0
9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,26,24,27.840.977.855,21.434.403.697,26.0,24.0,27840977855.0,21434403697.0
10. Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) - (25 + 26)},10. Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) - (25 + 26)},10. Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) - (25 + 26)},30,,129.191.256.397,183.262.354.399,30.0,,129191256397.0,183262354399.0
11. Thu nhập khác,11. Thu nhập khác,11. Thu nhập khác,31,,9.110.606,854.976.053,31.0,,9110606.0,854976053.0
12. Chi phí khác,12. Chi phí khác,12. Chi phí khác,32,,1.173.613.924,855.070.620,32.0,,1173613924.0,855070620.0
13. Lợi nhuận khác (40 = 31 - 32),13. Lợi nhuận khác (40 = 31 - 32),13. Lợi nhuận khác (40 = 31 - 32),40,,(1.164.503.318),(94.567),40.0,,-1164503318.0,-94567.0
14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,128.026.753.079,183.262.259.832,50.0,,128026753079.0,183262259832.0
15. Chi phí thuế TNDN hiện hành,15. Chi phí thuế TNDN hiện hành,15. Chi phí thuế TNDN hiện hành,51,25,25.371.669.466,40.571.745.757,51.0,25.0,25371669466.0,40571745757.0
16. Lợi nhuận sau thuế thu nhập doanh nghiệp(60 = 50 - 51),16. Lợi nhuận sau thuế thu nhập doanh nghiệp(60 = 50 - 51),16. Lợi nhuận sau thuế thu nhập doanh nghiệp(60 = 50 - 51),60,,102.655.083.613,142.690.514.075,60.0,,102655083613.0,142690514075.0
