row_label_raw,row_label_full,Tên công ty,Trụ sở chính,Tỷ lệ phần sở hữu,Tỷ lệ quyền biểu quyết nắm giữ,Hoạt động chính,numeric__Trụ sở chính,numeric__Tỷ lệ phần sở hữu,numeric__Tỷ lệ quyền biểu quyết nắm giữ,numeric__Hoạt động chính
,,,,%,%,,,,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,,,
Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam,Công ty con > Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam,Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam,Tp. Hà Nội,100%,100%,Xuất nhập khẩu các mặt hàng nông sản,,1.0,1.0,
Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ,Công ty con > Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ,Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ,Tp. Cần Thơ,"56,69%","56,69%",Kinh doanh sân phẩm nông nghiệp,,0.5669,0.5669,
Công ty Cổ phần Dược phẩm Cửu Long,Công ty con > Công ty Cổ phần Dược phẩm Cửu Long,Công ty Cổ phần Dược phẩm Cửu Long,Tỉnh Vĩnh Lọng,"64,62%","64,62%","Kinh doanh dược phẩm, thiết bị y tế",,0.6462,0.6462,
Công ty Cổ phần Đầu tư Bất động sản F.I.T,Công ty con > Công ty Cổ phần Đầu tư Bất động sản F.I.T,Công ty Cổ phần Đầu tư Bất động sản F.I.T,Tp. Hà Nội,"99,00%","99,00%",Kinh doanh bất động sản,,0.99,0.99,
