row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2019 VND,1/1/2019 VND,,
Công ty Cổ phần Hanacans,Công ty Cổ phần Hanacans,Công ty Cổ phần Hanacans,254.780.485.076,77.109.556.718,254780485076.0,77109556718.0
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,226.245.964.160,217.001.205.735,226245964160.0,217001205735.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,2.541.275.034.473,2.076.677.692.370,2541275034473.0,2076677692370.0
,,,3.022.301.483.709,2.370.788.454.823,3022301483709.0,2370788454823.0
