row_label_raw,row_label_full,col_0,31/12/2019VND,1/1/2019VND,numeric__31/12/2019VND,numeric__1/1/2019VND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,Các công ty con > Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,139.368.231.654,351.086.615,139368231654.0,351086615.0
Công ty TNHH Một Thành Viên Bia Sài Gòn - Hà Tĩnh,Các công ty con > Công ty TNHH Một Thành Viên Bia Sài Gòn - Hà Tĩnh,Công ty TNHH Một Thành Viên Bia Sài Gòn - Hà Tĩnh,7.974.218.490,3.760.528.679,7974218490.0,3760528679.0
Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Các công ty con > Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,2.298.800.000,-,2298800000.0,
Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Các công ty con > Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,29.700.000,29.700.000,29700000.0,29700000.0
Công ty TNHH Một Thành Viên Cơ khí Sa Be Co,Các công ty con > Công ty TNHH Một Thành Viên Cơ khí Sa Be Co,Công ty TNHH Một Thành Viên Cơ khí Sa Be Co,9.225.945,9.242.328,9225945.0,9242328.0
Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc,Các công ty con > Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc,Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc,4.744.400,-,4744400.0,
Công ty Cổ phần Bia Sài Gòn - Miền Tây,Các công ty con > Công ty Cổ phần Bia Sài Gòn - Miền Tây,Công ty Cổ phần Bia Sài Gòn - Miền Tây,-,15.135.816.682,,15135816682.0
Công ty Cổ phần Rượu Bình Tây,Các công ty con > Công ty Cổ phần Rượu Bình Tây,Công ty Cổ phần Rượu Bình Tây,-,3.422.834.000,,3422834000.0
Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,,
Công ty TNHH Đầu tư Thương Mại Tân Thành,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát > Công ty TNHH Đầu tư Thương Mại Tân Thành,Công ty TNHH Đầu tư Thương Mại Tân Thành,277.230.733.543,277.230.733.543,277230733543.0,277230733543.0
Công ty Cổ phần Bia Sài Gòn - Miền Trung,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát > Công ty Cổ phần Bia Sài Gòn - Miền Trung,Công ty Cổ phần Bia Sài Gòn - Miền Trung,33.660.770.500,19.234.726.000,33660770500.0,19234726000.0
Công ty TNHH Bao Bì San Miguel Yamamura Phú Thọ,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát > Công ty TNHH Bao Bì San Miguel Yamamura Phú Thọ,Công ty TNHH Bao Bì San Miguel Yamamura Phú Thọ,8.141.000.000,-,8141000000.0,
Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát > Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,4.500.000.000,37.530.955,4500000000.0,37530955.0
Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát > Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,83.916.000,83.916.000,83916000.0,83916000.0
