row_label_raw,row_label_full,Tiền chi trả cổ tức,36,col_2,(962.141.892.775),(3.681.063.074.450),numeric__36,numeric__col_2,numeric__(962.141.892.775),numeric__(3.681.063.074.450)
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,(962.141.892.775),(3.681.063.074.450),40.0,,-962141892775.0,-3681063074450.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,(198.493.329.312),157.732.657.624,50.0,,-198493329312.0,157732657624.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,2.540.016.444.290,2.382.294.145.898,60.0,,2540016444290.0,2382294145898.0
Ảnh hưởng thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,Ảnh hưởng thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,Ảnh hưởng thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,61,,(172.361.227),(10.359.232),61.0,,-172361227.0,-10359232.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,5,2.341.350.753.751,2.540.016.444.290,70.0,5.0,2341350753751.0,2540016444290.0
