row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2019 VND,1/1/2019 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2019 VND,numeric__1/1/2019 VND
Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),200,,5.848.217.722.487,5.932.482.742.257,200.0,,5848217722487.0,5932482742257.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,322.008.298.914,321.018.071.414,210.0,,322008298914.0,321018071414.0
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,,4.000.000.000,4.000.000.000,215.0,,4000000000.0,4000000000.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,8(b),350.942.609.719,349.886.951.319,216.0,,350942609719.0,349886951319.0
Dự phòng phải thu dài hạn khó đòi,Dự phòng phải thu dài hạn khó đòi,Dự phòng phải thu dài hạn khó đòi,219,9(b),(32.934.310.805),(32.868.879.905),219.0,,-32934310805.0,-32868879905.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,1.413.215.018.102,1.626.479.824.180,220.0,,1413215018102.0,1626479824180.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,12,544.185.439.401,749.264.192.839,221.0,12.0,544185439401.0,749264192839.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,3.412.801.031.561,3.454.267.214.398,222.0,,3412801031561.0,3454267214398.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(2.868.615.592.160),(2.705.003.021.559),223.0,,-2868615592160.0,-2705003021559.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,13,869.029.578.701,877.215.631.341,227.0,13.0,869029578701.0,877215631341.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,992.771.603.824,992.475.603.824,228.0,,992771603824.0,992475603824.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(123.742.025.123),(115.259.972.483),229.0,,-123742025123.0,-115259972483.0
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,14,3.569.605.132,3.962.026.116,230.0,14.0,3569605132.0,3962026116.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,7.859.289.977,7.859.289.977,231.0,,7859289977.0,7859289977.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(4.289.684.845),(3.897.263.861),232.0,,-4289684845.0,-3897263861.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,183.331.947.357,101.997.344.337,240.0,,183331947357.0,101997344337.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,15,183.331.947.357,101.997.344.337,242.0,15.0,183331947357.0,101997344337.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,6,3.693.422.463.811,3.662.586.585.828,250.0,6.0,3693422463811.0,3662586585828.0
Đầu tư vào các công ty con,Đầu tư vào các công ty con,Đầu tư vào các công ty con,251,,2.837.212.995.029,2.731.387.995.029,251.0,,2837212995029.0,2731387995029.0
Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,252,,613.705.350.635,633.705.350.635,252.0,,613705350635.0,633705350635.0
Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,253,,785.951.682.407,808.576.870.344,253.0,,785951682407.0,808576870344.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,(564.316.444.165),(531.952.510.085),254.0,,-564316444165.0,-531952510085.0
Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,255,,20.868.879.905,20.868.879.905,255.0,,20868879905.0,20868879905.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,232.670.389.171,216.438.890.382,260.0,,232670389171.0,216438890382.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,11(b),81.391.056.573,82.269.846.366,261.0,,81391056573.0,82269846366.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,16,132.105.079.939,101.294.504.779,262.0,16.0,132105079939.0,101294504779.0
"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,10(b),19.174.252.659,32.874.539.237,263.0,,19174252659.0,32874539237.0
TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),270,,21.339.030.689.117,17.460.308.365.647,270.0,,21339030689117.0,17460308365647.0
