row_label_raw,row_label_full,Phải trả Nhà nước cho phần đánh giá lại quyền sử dụng đất khi xác định giá trị doanh nghiệp để cổ phần hóa (*),31/12/2019VND > 735.379.872.700,1/1/2019VND > 735.379.872.700,numeric__31/12/2019VND > 735.379.872.700,numeric__1/1/2019VND > 735.379.872.700
"Quỹ khen thưởng, phúc lợi phải trả cho các công ty con","Quỹ khen thưởng, phúc lợi phải trả cho các công ty con","Quỹ khen thưởng, phúc lợi phải trả cho các công ty con",42.274.455.947,27.610.484.463,42274455947.0,27610484463.0
Cổ tức nhận ứng trước,Cổ tức nhận ứng trước,Cổ tức nhận ứng trước,-,21.949.556.892,,21949556892.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,6.699.470.600,6.919.584.375,6699470600.0,6919584375.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,95.528.971.000,91.767.309.798,95528971000.0,91767309798.0
,,,879.882.770.247,883.626.808.228,879882770247.0,883626808228.0
