row_label_raw,row_label_full,Tên công ty > ▪ Công ty TNHH Sản xuất Rượu và Cồn Việt Nam,31/12/2019 > % sở hữu và % quyền biểu quyết > 45%,31/12/2019 > Giá gốc VND > 31.632.170.530,31/12/2019 > Giá trị hợp lý VND > (*),31/12/2019 > Dự phòng VND > (31.632.170.530),1/1/2019 > % sở hữu và % quyền biểu quyết > 45%,1/1/2019 > Giá gốc VND > 31.632.170.530,1/1/2019 > Giá trị hợp lý VND > (*),1/1/2019 > Dự phòng VND > (31.632.170.530),numeric__31/12/2019 > % sở hữu và % quyền biểu quyết > 45%,numeric__31/12/2019 > Giá gốc VND > 31.632.170.530,numeric__31/12/2019 > Giá trị hợp lý VND > (*),numeric__31/12/2019 > Dự phòng VND > (31.632.170.530),numeric__1/1/2019 > % sở hữu và % quyền biểu quyết > 45%,numeric__1/1/2019 > Giá gốc VND > 31.632.170.530,numeric__1/1/2019 > Giá trị hợp lý VND > (*),numeric__1/1/2019 > Dự phòng VND > (31.632.170.530)
▪ Công ty Cổ phần Bia Sài Gòn - Bến Tre,▪ Công ty Cổ phần Bia Sài Gòn - Bến Tre,▪ Công ty Cổ phần Bia Sài Gòn - Bến Tre,20%,20.000.000.000,(*),-,20%,20.000.000.000,(*),(2.579.342.296),0.2,20000000000.0,,,0.2,20000000000.0,,-2579342296.0
▪ Công ty Cổ phần Bia Sài Gòn - Lâm Đồng (**),▪ Công ty Cổ phần Bia Sài Gòn - Lâm Đồng (**),▪ Công ty Cổ phần Bia Sài Gòn - Lâm Đồng (**),-,-,-,-,20%,20.000.000.000,(*),-,,,,,0.2,20000000000.0,,
,,,,613.705.350.635,,(108.857.170.530),,633.705.350.635,,(36.558.104.041),,613705350635.0,,-108857170530.0,,633705350635.0,,-36558104041.0
