row_label_raw,row_label_full,col_0,2019VND,2018VND,numeric__2019VND,numeric__2018VND
Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,,
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,47.709.387.602,57.862.958.887,47709387602.0,57862958887.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,9.536.258.068,6.856.007.510,9536258068.0,6856007510.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Mua hàng hóa,Mua hàng hóa,643.853.170,170.019.182,643853170.0,170019182.0
Cổ tức đã nhận,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Cổ tức đã nhận,Cổ tức đã nhận,58.254.776.313,3.293.444.955,58254776313.0,3293444955.0
Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,,
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,58.557.901.713,49.181.505.284,58557901713.0,49181505284.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,18.553.823.238,7.695.571.532,18553823238.0,7695571532.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Mua hàng hóa,Mua hàng hóa,306.182.890,181.626.364,306182890.0,181626364.0
Cổ tức đã nhận,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Cổ tức đã nhận,Cổ tức đã nhận,119.771.034.792,61.183.460.639,119771034792.0,61183460639.0
Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,,
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,58.382.390.592,56.363.265.229,58382390592.0,56363265229.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,24.834.866.697,10.984.064.168,24834866697.0,10984064168.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Mua hàng hóa,Mua hàng hóa,481.252.750,91.260.000,481252750.0,91260000.0
Cổ tức đã nhận,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Cổ tức đã nhận,Cổ tức đã nhận,156.683.913.598,87.371.556.912,156683913598.0,87371556912.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Giao dịch khác,Giao dịch khác,396.000.000,396.000.000,396000000.0,396000000.0
Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông,,
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,128.052.841.707,113.041.557.167,128052841707.0,113041557167.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,23.401.726.358,14.867.461.983,23401726358.0,14867461983.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông > Mua hàng hóa,Mua hàng hóa,544.660.400,119.340.000,544660400.0,119340000.0
Cổ tức đã nhận,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông > Cổ tức đã nhận,Cổ tức đã nhận,133.899.300.000,47.888.903.700,133899300000.0,47888903700.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông > Giao dịch khác,Giao dịch khác,15.012.867,-,15012867.0,
Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền,,
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,107.978.790.221,84.635.799.789,107978790221.0,84635799789.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,14.755.570.021,11.481.320.136,14755570021.0,11481320136.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền > Mua hàng hóa,Mua hàng hóa,414.359.200,140.645.000,414359200.0,140645000.0
Cổ tức đã nhận,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền > Cổ tức đã nhận,Cổ tức đã nhận,74.520.000.000,50.040.000.000,74520000000.0,50040000000.0
Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,,
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,115.715.540.797,106.390.641.532,115715540797.0,106390641532.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,20.965.605.212,12.904.215.016,20965605212.0,12904215016.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu > Mua hàng hóa,Mua hàng hóa,364.031.820,154.791.500,364031820.0,154791500.0
Cổ tức đã nhận,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu > Cổ tức đã nhận,Cổ tức đã nhận,112.529.277.566,72.522.000.000,112529277566.0,72522000000.0
Công ty TNHH Một Thành Viên Cơ khí Sa Be Co,Công ty TNHH Một Thành Viên Cơ khí Sa Be Co,Công ty TNHH Một Thành Viên Cơ khí Sa Be Co,Công ty TNHH Một Thành Viên Cơ khí Sa Be Co,Công ty TNHH Một Thành Viên Cơ khí Sa Be Co,,
Mua dịch vụ bảo trì,Công ty TNHH Một Thành Viên Cơ khí Sa Be Co > Mua dịch vụ bảo trì,Mua dịch vụ bảo trì,43.135.709.500,41.156.719.452,43135709500.0,41156719452.0
Mua công cụ và dụng cụ,Công ty TNHH Một Thành Viên Cơ khí Sa Be Co > Mua công cụ và dụng cụ,Mua công cụ và dụng cụ,12.075.849.030,95.097.604,12075849030.0,95097604.0
Phân phối lợi nhuận,Công ty TNHH Một Thành Viên Cơ khí Sa Be Co > Phân phối lợi nhuận,Phân phối lợi nhuận,549.403.910,1.907.615.030,549403910.0,1907615030.0
