row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2019 VND,2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2019 VND,numeric__2018 VND
LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,,5.234.694.042.829,3.978.895.549.834,1.0,,5234694042829.0,3978895549834.0
Khấu hao và phân bổ,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,238.030.970.711,246.045.034.923,2.0,,238030970711.0,246045034923.0
Các khoản dự phòng,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,,342.159.024.324,233.870.384.777,3.0,,342159024324.0,233870384777.0
Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,,1.032.184.727,(34.569.290),4.0,,1032184727.0,-34569290.0
Lãi từ hoạt động đầu tư,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ hoạt động đầu tư,Lãi từ hoạt động đầu tư,05,,(2.941.727.163.726),(1.746.153.461.982),5.0,,-2941727163726.0,-1746153461982.0
Các khoản điều chỉnh khác,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản điều chỉnh khác,Các khoản điều chỉnh khác,07,,-,29.737.976.707,7.0,,,29737976707.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,2.874.189.058.865,2.742.360.914.969,8.0,,2874189058865.0,2742360914969.0
Biến động các khoản phải thu,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,573.258.580.818,470.302.277.271,9.0,,573258580818.0,470302277271.0
Biến động hàng tồn kho,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,(71.297.614.236),(121.785.266.517),10.0,,-71297614236.0,-121785266517.0
Biến động các khoản phải trả và nợ phải trả khác,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,,436.508.498.783,402.135.192.936,11.0,,436508498783.0,402135192936.0
Biến động chi phí trả trước,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,(15.962.603.599),(45.243.691.188),12.0,,-15962603599.0,-45243691188.0
,,,,,3.796.695.920.631,3.447.769.427.471,,,3796695920631.0,3447769427471.0
Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,15,,(774.647.952.285),(706.977.980.688),15.0,,-774647952285.0,-706977980688.0
Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,17,,(72.591.247.041),(129.682.908.733),17.0,,-72591247041.0,-129682908733.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LUÙ CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,2.949.456.721.305,2.611.108.538.050,20.0,,2949456721305.0,2611108538050.0
