row_label_raw,row_label_full,Tên công ty,31/12/2019 > % sở hữu và % quyền biểu quyết,31/12/2019 > Giá gốc VND,31/12/2019 > Giá trị hợp lý VND,31/12/2019 > Dự phòng VND,1/1/2019 > % sở hữu và % quyền biểu quyết,1/1/2019 > Giá gốc VND,1/1/2019 > Giá trị hợp lý VND,1/1/2019 > Dự phòng VND,numeric__31/12/2019 > % sở hữu và % quyền biểu quyết,numeric__31/12/2019 > Giá gốc VND,numeric__31/12/2019 > Giá trị hợp lý VND,numeric__31/12/2019 > Dự phòng VND,numeric__1/1/2019 > % sở hữu và % quyền biểu quyết,numeric__1/1/2019 > Giá gốc VND,numeric__1/1/2019 > Giá trị hợp lý VND,numeric__1/1/2019 > Dự phòng VND
▪ Công ty Cổ phầnChứng khoán Đại Việt,▪ Công ty Cổ phầnChứng khoán Đại Việt,▪ Công ty Cổ phầnChứng khoán Đại Việt,"7,2%",45.000.000.000,(*),(45.000.000.000),"7,2%",45.000.000.000,(*),(39.600.000.000),0.07200000000000001,45000000000.0,,-45000000000.0,0.07200000000000001,45000000000.0,,-39600000000.0
▪ Công ty TNHH Đầu TưSabeco HP,▪ Công ty TNHH Đầu TưSabeco HP,▪ Công ty TNHH Đầu TưSabeco HP,8%,24.426.586.800,(*),(24.426.586.800),8%,24.426.586.800,(*),(24.426.586.800),0.08,24426586800.0,,-24426586800.0,0.08,24426586800.0,,-24426586800.0
▪ Công ty Cổ phần Bia SàiGòn - Đồng Nai,▪ Công ty Cổ phần Bia SàiGòn - Đồng Nai,▪ Công ty Cổ phần Bia SàiGòn - Đồng Nai,"10,38%",3.954.000.000,(*),(3.954.000.000),"10,38%",3.954.000.000,(*),(3.954.000.000),0.1038,3954000000.0,,-3954000000.0,0.1038,3954000000.0,,-3954000000.0
,,,,785.951.682.407,,(335.711.026.322),,808.576.870.344,,(363.712.845.726),,785951682407.0,,-335711026322.0,,808576870344.0,,-363712845726.0
