row_label_raw,row_label_full,col_0,1/1/2019VND,Số phát sinh trong năm VND,Số đã nộp trong năm VND,Số đã cán trừ trong năm VND,31/12/2019VND,numeric__1/1/2019VND,numeric__Số phát sinh trong năm VND,numeric__Số đã nộp trong năm VND,numeric__Số đã cán trừ trong năm VND,numeric__31/12/2019VND
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,250.700.528.304,3.044.582.658.265,(3.211.015.239.705),-,84.267.946.864,250700528304.0,3044582658265.0,-3211015239705.0,,84267946864.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,172.138.569.138,717.303.217.858,(774.647.952.285),-,114.793.834.711,172138569138.0,717303217858.0,-774647952285.0,,114793834711.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,42.795.381.517,5.219.764.677.571,(866.733.616.204),(4.395.826.442.884),-,42795381517.0,5219764677571.0,-866733616204.0,-4395826442884.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,20.760.796.577,49.580.624.442,(55.639.760.727),-,14.701.660.292,20760796577.0,49580624442.0,-55639760727.0,,14701660292.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,17.199.593.411,(17.199.593.411),-,-,,17199593411.0,-17199593411.0,,
Thuế đất,Thuế đất,Thuế đất,1.581.049.815,26.989.467.846,(26.989.467.846),-,1.581.049.815,1581049815.0,26989467846.0,-26989467846.0,,1581049815.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,103.637.520,1.089.911.920,(1.142.752.320),-,50.797.120,103637520.0,1089911920.0,-1142752320.0,,50797120.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,2.059.190.000,17.129.870.537,(18.017.530.537),-,1.171.530.000,2059190000.0,17129870537.0,-18017530537.0,,1171530000.0
,,,490.139.152.871,9.093.640.021.850,(4.971.385.913.035),(4.395.826.442.884),216.566.818.802,490139152871.0,9093640021850.0,-4971385913035.0,-4395826442884.0,216566818802.0
