row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND
11,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 11,11,Tăng các khoản phải trả,2.875.571.263.689,1.380.255.770.889,1.380.255.770.889,,2875571263689.0,1380255770889.0,1380255770889.0
12,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 12,12,(Tăng)/giảm chi phí trả trước,(393.964.502.357),65.247.409.505,65.247.409.505,,-393964502357.0,65247409505.0,65247409505.0
14,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 14,14,Tiền lãi vay đã trả,(607.154.747.076),(832.038.375.945),(832.038.375.945),,-607154747076.0,-832038375945.0,-832038375945.0
15,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 15,15,Thuế TNDN đã nộp,(1.209.921.507.569),(971.344.830.054),(971.344.830.054),,-1209921507569.0,-971344830054.0,-971344830054.0
17,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 17,17,Tiền chi khác từ hoạt động kinh doanh,(408.667.711.961),(347.735.082.564),(347.735.082.564),,-408667711961.0,-347735082564.0,-347735082564.0
20,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,11.703.777.188.868,9.517.095.698.405,9.517.095.698.405,,11703777188868.0,9517095698405.0,9517095698405.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 21,21,"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",(3.275.312.325.702),(3.978.252.082.224),(3.978.252.082.224),,-3275312325702.0,-3978252082224.0,-3978252082224.0
22,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 22,22,"Tiền thu từ thanh lý, nhượng bán TSCĐ và tài sản dài hạn khác",14.227.383.215,29.269.655.015,29.269.655.015,,14227383215.0,29269655015.0,29269655015.0
23,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 23,23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",(41.956.569.113.369),(33.536.189.070.356),(33.536.189.070.356),,-41956569113369.0,-33536189070356.0,-33536189070356.0
24,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 24,24,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",36.283.758.374.630,30.458.251.083.042,30.458.251.083.042,,36283758374630.0,30458251083042.0,30458251083042.0
25,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,(1.106.193.484.800),(1.753.619.182.518),(1.753.619.182.518),,-1106193484800.0,-1753619182518.0,-1753619182518.0
26,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,48.102.486.048,94.939.906.000,94.939.906.000,,48102486048.0,94939906000.0,94939906000.0
27,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",1.530.174.506.877,2.137.225.525.330,2.137.225.525.330,,1530174506877.0,2137225525330.0,2137225525330.0
30,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,(8.461.812.173.101),(6.548.374.165.711),(6.548.374.165.711),,-8461812173101.0,-6548374165711.0,-6548374165711.0
