row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Năm tài chính kết thúc ngày 31 tháng 12 năm 2023_1,Năm tài chính kết thúc ngày 31 tháng 12 năm 2023_2,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2023,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2023_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2023_2
,,,Số liệu báo cáo trước đây,Điều chỉnh,Số liệu điều chỉnh lại,,,
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),6.465.190.432.622,-,6.465.190.432.622,6465190432622.0,,6465190432622.0
"Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)",(557.312.424.593),-,(557.312.424.593),-557312424593.0,,-557312424593.0
,,,5.907.878.008.029,-,5.907.878.008.029,5907878008029.0,,5907878008029.0
Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),1.267.427.118,190.479.191,1.457.906.309,1267427118.0,190479191.0,1457906309.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.661,(609),4.052,4661.0,-609.0,4052.0
