row_label_raw,row_label_full,col_0,col_1,31/12/2024VND,31/12/2023VND,numeric__col_1,numeric__31/12/2024VND,numeric__31/12/2023VND
(a),(a),(a),Phải thu,,,,,
(a),(a) > (a),(a),Thuế giá trị gia tăng,218.261.871,1.304.712.684,,218261871.0,1304712684.0
(a),(a) > (a),(a),Thuế TNDN,65.404.121.089,67.588.271.380,,65404121089.0,67588271380.0
(a),(a) > (a),(a),Thuế thu nhập cá nhân,25.298.794,91.130.172,,25298794.0,91130172.0
(a),(a) > (a),(a),Khác,2.955.760.831,7.420.970.976,,2955760831.0,7420970976.0
(a),(a) > (a),(a),,68.603.442.585,76.405.085.212,,68603442585.0,76405085212.0
(b),(b),(b),Phải nộp,,,,,
(b),(b) > (b),(b),Thuế giá trị gia tăng,641.798.933.604,551.035.014.077,,641798933604.0,551035014077.0
(b),(b) > (b),(b),Thuế TNDN,1.372.259.967.530,666.353.619.559,,1372259967530.0,666353619559.0
(b),(b) > (b),(b),Thuế thu nhập cá nhân,236.672.936.664,183.699.302.380,,236672936664.0,183699302380.0
(b),(b) > (b),(b),Khác,48.089.963.950,31.268.669.141,,48089963950.0,31268669141.0
(b),(b) > (b),(b),,2.298.821.801.748,1.432.356.605.157,,2298821801748.0,1432356605157.0
