row_label_raw,row_label_full,STT,Công ty,Hoạt động chính,"Nơi thành lập, đăng ký hoạt động",Tại ngày 31/12/2024,Tại ngày 31/12/2024_1,Tại ngày 31/12/2023,Tại ngày 31/12/2023_1,numeric__Công ty,numeric__Hoạt động chính,"numeric__Nơi thành lập, đăng ký hoạt động",numeric__Tại ngày 31/12/2024,numeric__Tại ngày 31/12/2024_1,numeric__Tại ngày 31/12/2023,numeric__Tại ngày 31/12/2023_1
STT,STT,STT,Công ty,Hoạt động chính,"Nơi thành lập, đăng ký hoạt động",Tỷ lệ sở hữu,Tỷ lệ biểu quyết,Tỷ lệ sở hữu,Tỷ lệ biểu quyết,,,,,,,
51,STT > 51,51,Công ty TNHH Phát triển Dịch vụ Soft front,Sản xuất phần mềm,Nhật Bản,Đã giải thể,,100%,100%,,,,,,1.0,1.0
52,STT > 52,52,Công ty TNHH NAC,Sản xuất phần mềm,Nhật Bản,100%,100%,0%,0%,,,,1.0,1.0,0.0,0.0
53,STT > 53,53,Công ty TNHH Tư vấn AOSIS,Sản xuất phần mềm,Pháp,80%,80%,0%,0%,,,,0.8,0.8,0.0,0.0
54,STT > 54,54,Công ty TNHH Phần mềm FPT Đại Liên,Sản xuất phần mềm,Trung Quốc,100%,100%,Chưa thành lập,,,,,1.0,1.0,,
55,STT > 55,55,Công ty FPT Automotive,Sản xuất phần mềm,Hoa Kỳ,100%,100%,Chưa thành lập,,,,,1.0,1.0,,
56,STT > 56,56,Công ty Phần mềm FPT Rumania,Sản xuất phần mềm,Romania,100%,100%,Chưa thành lập,,,,,1.0,1.0,,
57,STT > 57,57,Công ty TNHH Công nghệ mới FPT,Sản xuất phần mềm,Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
58,STT > 58,58,Công ty TNHH FPT Software Scandinavia ApS,Sản xuất phần mềm,Đan Mạch,100%,100%,Chưa thành lập,,,,,1.0,1.0,,
59,STT > 59,59,Công ty TNHH FPT Smart Cloud Japan,Sản xuất phần mềm,Nhật Bản,100%,100%,Chưa thành lập,,,,,1.0,1.0,,
60,STT > 60,60,Công ty TNHH Bất động sản FPT,"Kinh doanh, môi giới BĐS",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
61,STT > 61,61,Công ty Cổ phần An toàn Thông tin Cyradar,Dịch vụ CNTT,Việt Nam,"77,78%","77,78%","77,78%","77,78%",,,,0.7778,0.7778,0.7778,0.7778
62,STT > 62,62,Công ty Cổ phần Công nghệ UTOP,Lập trình máy vi tỉnh,Việt Nam,"55,63%","55,63%","54,67%","54,67%",,,,0.5563,0.5563,0.5467,0.5467
63,STT > 63,63,Trường Trung học phổ thông FPT,"Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
64,STT > 64,64,Công ty TNHH Sáng tạo Công nghệ FPT Toàn cầu,"Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
65,STT > 65,65,Trường Tiêu học và Trung học cơ sở FPT,"Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
66,STT > 66,66,Trường Trung học Phổ thông FPT (Đà Nẵng),"Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
67,STT > 67,67,Trường Trung học Phổ thông FPT (Cần Thơ),"Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
68,STT > 68,68,Trường Đại học FPT,"Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
69,STT > 69,69,Công ty TNHH Đầu tư Thanh Sang,"Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
70,STT > 70,70,Trường Cao đẳng FPT Polytechnic,"Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
71,STT > 71,71,Trường Tiêu học và Trung học cơ sở FPT Cầu Giấy,"Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
72,STT > 72,72,Công ty TNHH Thương mại và Dịch vụ Trung tâm Lợi,"Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
73,STT > 73,73,Trường Trung học Phổ thông FPT (Bình Định),"Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
74,STT > 74,74,"Trường Tiêu học, THCS và THPT FPT Bắc Ninh","Giáo dục, đào tạo",Việt Nam,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
