row_label_raw,row_label_full,Trong vòng 1 năm > Từ năm thứ 1 đến năm thứ 2 > Từ năm thứ 2 đến năm thứ 5 > Sau 5 năm,31/12/2024VND > 128.186.966.341 > 82.760.904.200 > 415.278.022.959 > 1.634.260.300,31/12/2023VND > 1.304.944.926.125 > 69.377.293.800 > 129.457.403.654 > 5.849.443.260,numeric__31/12/2024VND > 128.186.966.341 > 82.760.904.200 > 415.278.022.959 > 1.634.260.300,numeric__31/12/2023VND > 1.304.944.926.125 > 69.377.293.800 > 129.457.403.654 > 5.849.443.260
,,,627.860.153.800,1.509.629.066.839,627860153800.0,1509629066839.0
Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,(128.186.966.341),(1.304.944.926.125),-128186966341.0,-1304944926125.0
,,,499.673.187.459,204.684.140.714,499673187459.0,204684140714.0
