row_label_raw,row_label_full,Hợp đồng dở dang tại cuối năm,31/12/2024VND > Hợp đồng dở dang tại cuối năm,31/12/2023VND > Hợp đồng dở dang tại cuối năm,numeric__31/12/2024VND > Hợp đồng dở dang tại cuối năm,numeric__31/12/2023VND > Hợp đồng dở dang tại cuối năm
- Phải thu theo tiến độ kế hoạch hợp đồng,- Phải thu theo tiến độ kế hoạch hợp đồng,- Phải thu theo tiến độ kế hoạch hợp đồng,136.097.256.629,176.770.894.412,136097256629.0,176770894412.0
- Phải trả theo tiến độ kế hoạch hợp đồng,- Phải trả theo tiến độ kế hoạch hợp đồng,- Phải trả theo tiến độ kế hoạch hợp đồng,(92.738.882.375),(78.456.375.540),-92738882375.0,-78456375540.0
,,,43.358.374.254,98.314.518.872,43358374254.0,98314518872.0
Chi phí hợp đồng cộng lợi nhuận đã ghi nhận trừ các khoản lỗ đã ghi nhận lũy kế,Chi phí hợp đồng cộng lợi nhuận đã ghi nhận trừ các khoản lỗ đã ghi nhận lũy kế,Chi phí hợp đồng cộng lợi nhuận đã ghi nhận trừ các khoản lỗ đã ghi nhận lũy kế,1.706.910.202.619,1.166.936.264.033,1706910202619.0,1166936264033.0
Trừ: Số đã phát hành hóa đơn theo tiến độ,Trừ: Số đã phát hành hóa đơn theo tiến độ,Trừ: Số đã phát hành hóa đơn theo tiến độ,(1.663.551.828.365),(1.068.621.745.161),-1663551828365.0,-1068621745161.0
,,,43.358.374.254,98.314.518.872,43358374254.0,98314518872.0
