row_label_raw,row_label_full,col_0,col_1,31/12/2024VND,31/12/2023VND,numeric__col_1,numeric__31/12/2024VND,numeric__31/12/2023VND
(a),(a),(a),Ngắn hạn,,,,,
(a),(a) > (a),(a),"Chi phí thuê (bản quyền, văn phòng, kênh, đường truyền, cấp quang)",218.659.614.027,213.643.539.387,,218659614027.0,213643539387.0
(a),(a) > (a),(a),Khác,261.047.604.531,235.602.198.478,,261047604531.0,235602198478.0
(a),(a) > (a),(a),,479.707.218.558,449.245.737.865,,479707218558.0,449245737865.0
(b),(b),(b),Dài hạn,,,,,
(b),(b) > (b),(b),Chi phí triển khai dịch vụ viễn thông cho thuê bao mới,1.804.520.929.972,1.611.745.683.907,,1804520929972.0,1611745683907.0
(b),(b) > (b),(b),"Chi phí thuê đất, cải tạo văn phòng và nội thất",1.144.461.379.441,1.084.435.370.689,,1144461379441.0,1084435370689.0
(b),(b) > (b),(b),Khác,816.205.316.004,695.253.694.166,,816205316004.0,695253694166.0
(b),(b) > (b),(b),,3.765.187.625.417,3.391.434.748.762,,3765187625417.0,3391434748762.0
