row_label_raw,row_label_full,"Lãi phải thu cho vay, lãi tiền gửi",289.703.411.746,291.099.530.931,numeric__289.703.411.746,numeric__291.099.530.931
Phải thu liên quan tới các hợp đồng dịch vụbảo trì,Phải thu liên quan tới các hợp đồng dịch vụbảo trì,Phải thu liên quan tới các hợp đồng dịch vụbảo trì,123.974.392.686,121.636.913.604,123974392686.0,121636913604.0
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",62.884.975.761,43.228.046.735,62884975761.0,43228046735.0
Khác,Khác,Khác,231.188.805.206,413.527.127.026,231188805206.0,413527127026.0
,,,707.751.585.399,869.491.618.296,707751585399.0,869491618296.0
