row_label_raw,row_label_full,Thuế giá trị gia tăng,Tại ngày1/1/2024VND > 549.730.301.393,Số phát sinhtrong nămVND > 5.829.561.443.552,Số thực nộp/cấn trừ trong nămVND > (5.728.666.008.163),Tăng do mua mớicông ty conVND > 17.030.319.344,Chênh lệchtỷ giả hối đoaiVND > (26.075.384.393),Tại ngày31/12/2024VND > 641.580.671.733,numeric__Tại ngày1/1/2024VND > 549.730.301.393,numeric__Số phát sinhtrong nămVND > 5.829.561.443.552,numeric__Số thực nộp/cấn trừ trong nămVND > (5.728.666.008.163),numeric__Tăng do mua mớicông ty conVND > 17.030.319.344,numeric__Chênh lệchtỷ giả hối đoaiVND > (26.075.384.393),numeric__Tại ngày31/12/2024VND > 641.580.671.733
Thuế TNDN,Thuế TNDN,Thuế TNDN,598.765.348.179,1.922.927.614.658,(1.209.921.507.569),(3.888.889.503),(1.026.719.324),1.306.855.846.441,598765348179.0,1922927614658.0,-1209921507569.0,-3888889503.0,-1026719324.0,1306855846441.0
Thuế thu nhập cả nhân,Thuế thu nhập cả nhân,Thuế thu nhập cả nhân,183.608.172.208,2.021.580.381.244,(1.966.709.978.764),1.915.213.967,(3.746.150.785),236.647.637.870,183608172208.0,2021580381244.0,-1966709978764.0,1915213967.0,-3746150785.0,236647637870.0
Khác,Khác,Khác,23.847.698.165,343.031.790.227,(321.809.559.473),196.849.410,(132.575.210),45.134.203.119,23847698165.0,343031790227.0,-321809559473.0,196849410.0,-132575210.0,45134203119.0
,,,1.355.951.519.945,10.117.101.229.681,(9.227.107.053.969),15.253.493.218,(30.980.829.712),2.230.218.359.163,1355951519945.0,10117101229681.0,-9227107053969.0,15253493218.0,-30980829712.0,2230218359163.0
