row_label_raw,row_label_full,col_0,Năm nay,Năm nay_1,Năm nay_2,Năm trước,Năm trước_1,Năm trước_2,numeric__Năm nay,numeric__Năm nay_1,numeric__Năm nay_2,numeric__Năm trước,numeric__Năm trước_1,numeric__Năm trước_2
,,,Bán hàng,VNDMua hàng hóa và dịch vụ,Cổ tứcđược chia,Bán hàng,VNDMua hàng hóa và dịch vụ,Cổ tứcđược chia,,,,,,
"Các giao dịch trong yếu giữa Tổng Công ty và công ty con, công ty liên kết trong năm (xern chi tiết tai Thuyết minh số 38)","Các giao dịch trong yếu giữa Tổng Công ty và công ty con, công ty liên kết trong năm (xern chi tiết tai Thuyết minh số 38)","Các giao dịch trong yếu giữa Tổng Công ty và công ty con, công ty liên kết trong năm (xern chi tiết tai Thuyết minh số 38)",6.474.872.778.391,303.830.464.858,62.414.040.000,7.864.776.309.866,205.741.637.009,63.659.818.000,6474872778391.0,303830464858.0,62414040000.0,7864776309866.0,205741637009.0,63659818000.0
