row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,1.108.630.989.640,1.058.090.804.640,1108630989640.0,1058090804640.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,50.384.451.443,39.898.144.785,50384451443.0,39898144785.0
"Chi phí nguyên vật liệu, bao bì","Chi phí nguyên vật liệu, bao bì","Chi phí nguyên vật liệu, bao bì",252.415.990.341,243.821.637.286,252415990341.0,243821637286.0
"Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng",2.944.167.623,2.301.595.892,2944167623.0,2301595892.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,6.215.161.362,4.839.010.519,6215161362.0,4839010519.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,732.329.257.228,698.539.482.267,732329257228.0,698539482267.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,64.341.961.643,68.690.933.891,64341961643.0,68690933891.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,505.470.767.014,446.675.119.419,505470767014.0,446675119419.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,227.128.487.018,162.495.334.921,227128487018.0,162495334921.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,4.773.404.853,3.940.288.327,4773404853.0,3940288327.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,3.761.917.673,3.997.818.734,3761917673.0,3997818734.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,51.353.439.550,47.935.968.645,51353439550.0,47935968645.0
Thuế phí và lệ phí,Thuế phí và lệ phí,Thuế phí và lệ phí,78.076.173.967,109.568.819.228,78076173967.0,109568819228.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,(3.515.189.109),(21.381.791.318),-3515189109.0,-21381791318.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,48.912.743.634,50.591.994.157,48912743634.0,50591994157.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,94.979.789.428,89.526.686.725,94979789428.0,89526686725.0
Tổng,Tổng,Tổng,1.614.101.756.654,1.504.765.924.059,1614101756654.0,1504765924059.0
