row_label_raw,row_label_full,Bên liên quan,Tính chất giao dịch,Năm 2025 VND,Năm 2024 VND,numeric__Tính chất giao dịch,numeric__Năm 2025 VND,numeric__Năm 2024 VND
Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát,Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát,Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát,Lương và thù lao,3.266.690.000,2.150.400.000,,3266690000.0,2150400000.0
Tiền lương của Tổng Giám đốc và người quản lý khác,Tiền lương của Tổng Giám đốc và người quản lý khác,Tiền lương của Tổng Giám đốc và người quản lý khác,"Lương, thường",3.350.850.000,2.336.400.000,,3350850000.0,2336400000.0
