row_label_raw,row_label_full,col_0,Đơn vị tính,31/12/2025,01/01/2025,numeric__Đơn vị tính,numeric__31/12/2025,numeric__01/01/2025
Bột mì,Bột mì,Bột mì,Kg,222.240,1.382.905,,222240.0,1382905.0
Gạo NL 20% tấm,Gạo NL 20% tấm,Gạo NL 20% tấm,Kg,26.762,26.762,,26762.0,26762.0
Tổng,Tổng,Tổng,,249.002,1.409.667,,249002.0,1409667.0
