row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,17.594.381.046.547,21.236.603.849.981,17594381046547.0,21236603849981.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,238.739.750.697,228.471.994.064,238739750697.0,228471994064.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,2.233.410.754,12.354.050.977,2233410754.0,12354050977.0
Tổng,Tổng,Tổng,17.835.354.207.998,21.477.429.895.022,17835354207998.0,21477429895022.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,
Hàng bán bị trả lại,Các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,1.029.716.862,3.280.314.363,1029716862.0,3280314363.0
Chiết khấu thương mại,Các khoản giảm trừ doanh thu > Chiết khấu thương mại,Chiết khấu thương mại,19.808.385.078,14.059.908.279,19808385078.0,14059908279.0
Giảm giá hàng bán,Các khoản giảm trừ doanh thu > Giảm giá hàng bán,Giảm giá hàng bán,972.373.746,22.755.556,972373746.0,22755556.0
Tổng,Các khoản giảm trừ doanh thu > Tổng,Tổng,21.810.475.686,17.362.978.198,21810475686.0,17362978198.0
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,,
Doanh thu bán hàng hóa,Doanh thu thuần > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,17.572.570.570.861,21.219.240.871.783,17572570570861.0,21219240871783.0
Doanh thu cung cấp dịch vụ,Doanh thu thuần > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,238.739.750.697,228.471.994.064,238739750697.0,228471994064.0
Doanh thu khác,Doanh thu thuần > Doanh thu khác,Doanh thu khác,2.233.410.754,12.354.050.977,2233410754.0,12354050977.0
Tổng,Doanh thu thuần > Tổng,Tổng,17.813.543.732.312,21.460.066.916.824,17813543732312.0,21460066916824.0
Trong đó Doanh thu các bên liên quan trình bày Thuyết minh 7.1 - Giao dịch các bên liên quan,Doanh thu thuần > Trong đó Doanh thu các bên liên quan trình bày Thuyết minh 7.1 - Giao dịch các bên liên quan,Trong đó Doanh thu các bên liên quan trình bày Thuyết minh 7.1 - Giao dịch các bên liên quan,46.843.110.259,30.268.228.149,46843110259.0,30268228149.0
